Agent,Budget,Condition,Seed,Region,Family,IsActive,IsNoisy,ValError,NumSamples,Status
PPO_SetPolicy_NoValObs,1000,piecewise_linear,860,5,piecewise_linear,True,False,0.004323937471863546,100,mastered
PPO_SetPolicy_NoValObs,1000,piecewise_linear,860,6,piecewise_linear,True,False,0.003616731030049492,100,mastered
PPO_SetPolicy_NoValObs,1000,piecewise_linear,860,7,piecewise_linear,True,False,0.07226712301278182,100,mastered
PPO_SetPolicy_NoValObs,1000,piecewise_linear,860,8,piecewise_linear,True,False,0.0022024925816956213,100,mastered
PPO_SetPolicy_NoValObs,1000,piecewise_linear,860,9,piecewise_linear,True,False,0.001020676617938073,100,mastered
PPO_SetPolicy_NoValObs,1000,piecewise_linear,5390,0,piecewise_linear,True,False,0.0014522794498763912,250,mastered
PPO_SetPolicy_NoValObs,1000,piecewise_linear,5390,1,piecewise_linear,True,False,0.0019707913247597043,250,mastered
PPO_SetPolicy_NoValObs,1000,piecewise_linear,5390,2,piecewise_linear,True,False,0.0019814903607245685,250,mastered
PPO_SetPolicy_NoValObs,1000,piecewise_linear,5390,3,piecewise_linear,True,False,0.00192407259292767,250,mastered
PPO_SetPolicy_NoValObs,1000,piecewise_linear,5191,0,piecewise_linear,True,False,0.008736699308650769,125,mastered
PPO_SetPolicy_NoValObs,1000,piecewise_linear,5191,1,piecewise_linear,True,False,0.0075491451092606935,125,mastered
PPO_SetPolicy_NoValObs,1000,piecewise_linear,5191,2,piecewise_linear,True,False,0.021865177083066276,125,mastered
PPO_SetPolicy_NoValObs,1000,piecewise_linear,5191,3,piecewise_linear,True,False,0.017670059736639824,125,mastered
PPO_SetPolicy_NoValObs,1000,piecewise_linear,5191,4,piecewise_linear,True,False,0.025102827374466837,125,mastered
PPO_SetPolicy_NoValObs,1000,piecewise_linear,5191,5,piecewise_linear,True,False,0.007194674053107898,125,mastered
PPO_SetPolicy_NoValObs,1000,piecewise_linear,5191,6,piecewise_linear,True,False,0.005579706107489568,125,mastered
PPO_SetPolicy_NoValObs,1000,piecewise_linear,5191,7,piecewise_linear,True,False,0.011686663537721777,125,mastered
PPO_SetPolicy_NoValObs,1000,piecewise_linear,5734,0,piecewise_linear,True,False,0.008079473083256971,111,mastered
PPO_SetPolicy_NoValObs,1000,piecewise_linear,5734,1,piecewise_linear,True,False,0.001520628629539085,111,mastered
PPO_SetPolicy_NoValObs,1000,piecewise_linear,5734,2,piecewise_linear,True,False,0.020362170351948494,111,mastered
PPO_SetPolicy_NoValObs,1000,piecewise_linear,5734,3,piecewise_linear,True,False,0.005859053738286999,112,mastered
PPO_SetPolicy_NoValObs,1000,piecewise_linear,5734,4,piecewise_linear,True,False,0.007136466149900268,111,mastered
PPO_SetPolicy_NoValObs,1000,piecewise_linear,5734,5,piecewise_linear,True,False,0.005171269542984702,111,mastered
PPO_SetPolicy_NoValObs,1000,piecewise_linear,5734,6,piecewise_linear,True,False,0.06495565443062379,111,mastered
PPO_SetPolicy_NoValObs,1000,piecewise_linear,5734,7,piecewise_linear,True,False,0.1554275513865513,111,mastered
PPO_SetPolicy_NoValObs,1000,piecewise_linear,5734,8,piecewise_linear,True,False,0.0080888784781177,111,mastered
PPO_SetPolicy_NoValObs_NoStatus,1000,piecewise_linear,7270,0,piecewise_linear,True,False,1.1758228532902495,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,piecewise_linear,7270,1,piecewise_linear,True,False,0.6357793090003073,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,piecewise_linear,7270,2,piecewise_linear,True,False,5.709238811044973,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,piecewise_linear,7270,3,piecewise_linear,True,False,2.627705713674695,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,piecewise_linear,7270,4,piecewise_linear,True,False,1.2608604841520106,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,piecewise_linear,7270,5,piecewise_linear,True,False,0.43588440572079945,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,piecewise_linear,7270,6,piecewise_linear,True,False,0.00794672737936058,1000,mastered
PPO_SetPolicy_NoValObs_NoStatus,1000,piecewise_linear,7270,7,piecewise_linear,True,False,2.29414128139272,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,piecewise_linear,7270,8,piecewise_linear,True,False,0.8754980729760043,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,piecewise_linear,860,0,piecewise_linear,True,False,0.9028748466626721,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,piecewise_linear,860,1,piecewise_linear,True,False,2.917884953672509,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,piecewise_linear,860,2,piecewise_linear,True,False,0.14697809431782244,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,piecewise_linear,860,3,piecewise_linear,True,False,0.0032180446993983415,1000,mastered
PPO_SetPolicy_NoValObs_NoStatus,1000,piecewise_linear,860,4,piecewise_linear,True,False,2.7589795823302024,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,piecewise_linear,860,5,piecewise_linear,True,False,0.6081155497391445,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,piecewise_linear,860,6,piecewise_linear,True,False,0.6085079335417446,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,piecewise_linear,860,7,piecewise_linear,True,False,4.637781987185468,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,piecewise_linear,860,8,piecewise_linear,True,False,0.14126419778807942,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,piecewise_linear,860,9,piecewise_linear,True,False,0.5785131401324715,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,piecewise_linear,5390,0,piecewise_linear,True,False,0.5055490719150757,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,piecewise_linear,5390,1,piecewise_linear,True,False,1.8060225466250615,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,piecewise_linear,5390,2,piecewise_linear,True,False,0.7349677645885648,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,piecewise_linear,5390,3,piecewise_linear,True,False,0.02259165599653401,1000,mastered
PPO_SetPolicy_NoValObs_NoStatus,1000,piecewise_linear,5191,0,piecewise_linear,True,False,0.7462630143826435,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,piecewise_linear,5191,1,piecewise_linear,True,False,0.3042801922104106,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,piecewise_linear,5191,2,piecewise_linear,True,False,0.6041080017581859,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,piecewise_linear,5191,3,piecewise_linear,True,False,0.6896947124267063,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,piecewise_linear,5191,4,piecewise_linear,True,False,1.8739547123666642,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,piecewise_linear,5191,5,piecewise_linear,True,False,0.001012668895956195,1000,mastered
PPO_SetPolicy_NoValObs_NoStatus,1000,piecewise_linear,5191,6,piecewise_linear,True,False,1.0580997906743406,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,piecewise_linear,5191,7,piecewise_linear,True,False,0.126177400341327,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,piecewise_linear,5734,0,piecewise_linear,True,False,0.0008162117541257148,1000,mastered
PPO_SetPolicy_NoValObs_NoStatus,1000,piecewise_linear,5734,1,piecewise_linear,True,False,3.23843094320186,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,piecewise_linear,5734,2,piecewise_linear,True,False,2.1525530129564374,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,piecewise_linear,5734,3,piecewise_linear,True,False,10.081149817423046,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,piecewise_linear,5734,4,piecewise_linear,True,False,5.480901255625683,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,piecewise_linear,5734,5,piecewise_linear,True,False,4.310148286705479,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,piecewise_linear,5734,6,piecewise_linear,True,False,7.236452239390596,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,piecewise_linear,5734,7,piecewise_linear,True,False,8.205019474592223,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,piecewise_linear,5734,8,piecewise_linear,True,False,0.1606484600551107,0,unexplored
RandomMask,1000,cubic,7270,0,cubic,True,False,0.008629399190941111,125,mastered
RandomMask,1000,cubic,7270,1,cubic,True,False,0.006950350858165062,120,mastered
RandomMask,1000,cubic,7270,2,cubic,True,False,0.009892949278171028,109,mastered
RandomMask,1000,cubic,7270,3,cubic,True,False,0.012179631861505195,105,mastered
RandomMask,1000,cubic,7270,4,cubic,True,False,0.0011230765223410764,112,mastered
RandomMask,1000,cubic,7270,5,cubic,True,False,0.00443920506258222,103,mastered
RandomMask,1000,cubic,7270,6,cubic,True,False,0.011021402461885543,101,mastered
RandomMask,1000,cubic,7270,7,cubic,True,False,0.06870914468902017,117,mastered
RandomMask,1000,cubic,7270,8,cubic,True,False,0.006841812008014421,108,mastered
RandomMask,1000,cubic,860,0,cubic,True,False,0.022216710176355,101,mastered
RandomMask,1000,cubic,860,1,cubic,True,False,0.047339592146509846,91,mastered
RandomMask,1000,cubic,860,2,cubic,True,False,0.01720778336252671,98,mastered
RandomMask,1000,cubic,860,3,cubic,True,False,0.008084372716526593,103,mastered
RandomMask,1000,cubic,860,4,cubic,True,False,0.0064716158590837295,105,mastered
RandomMask,1000,cubic,860,5,cubic,True,False,0.0020242305886828417,119,mastered
RandomMask,1000,cubic,860,6,cubic,True,False,0.003969055199171729,91,mastered
RandomMask,1000,cubic,860,7,cubic,True,False,0.05582020487581454,94,mastered
RandomMask,1000,cubic,860,8,cubic,True,False,0.013721328430935955,111,mastered
RandomMask,1000,cubic,860,9,cubic,True,False,0.028917497775026325,87,mastered
RandomMask,1000,cubic,5390,0,cubic,True,False,0.004928571281329618,244,mastered
RandomMask,1000,cubic,5390,1,cubic,True,False,0.00013359537997207043,275,mastered
RandomMask,1000,cubic,5390,2,cubic,True,False,0.0055734251208477545,235,mastered
RandomMask,1000,cubic,5390,3,cubic,True,False,0.0020243669290168757,246,mastered
RandomMask,1000,cubic,5191,0,cubic,True,False,0.0022011147555288696,126,mastered
RandomMask,1000,cubic,5191,1,cubic,True,False,0.010026005038527084,148,mastered
RandomMask,1000,cubic,5191,2,cubic,True,False,0.0068200722640411856,103,mastered
RandomMask,1000,cubic,5191,3,cubic,True,False,0.005165059528413982,114,mastered
RandomMask,1000,cubic,5191,4,cubic,True,False,0.0082918823588902,111,mastered
RandomMask,1000,cubic,5191,5,cubic,True,False,0.01314056131330469,129,mastered
RandomMask,1000,cubic,5191,6,cubic,True,False,0.012781478465823271,143,mastered
RandomMask,1000,cubic,5191,7,cubic,True,False,0.011338698095646116,126,mastered
RandomMask,1000,cubic,5734,0,cubic,True,False,0.0022732332664396403,136,mastered
RandomMask,1000,cubic,5734,1,cubic,True,False,0.00849783397960816,89,mastered
RandomMask,1000,cubic,5734,2,cubic,True,False,0.01642807408171237,99,mastered
RandomMask,1000,cubic,5734,3,cubic,True,False,0.054796408419460214,110,mastered
RandomMask,1000,cubic,5734,4,cubic,True,False,0.004448096449786816,105,mastered
RandomMask,1000,cubic,5734,5,cubic,True,False,0.018357157979751747,111,mastered
RandomMask,1000,cubic,5734,6,cubic,True,False,0.004510868866134243,105,mastered
RandomMask,1000,cubic,5734,7,cubic,True,False,0.004883357740384725,118,mastered
RandomMask,1000,cubic,5734,8,cubic,True,False,0.0031173300676594173,127,mastered
LearningProgress,1000,cubic,7270,0,cubic,True,False,0.013202917312745898,131,learning
LearningProgress,1000,cubic,7270,1,cubic,True,False,0.022325028394408582,16,learning
LearningProgress,1000,cubic,7270,2,cubic,True,False,0.01011073243586288,131,mastered
LearningProgress,1000,cubic,7270,3,cubic,True,False,0.04895500988850201,145,learning
LearningProgress,1000,cubic,7270,4,cubic,True,False,0.0037152094280853798,109,mastered
LearningProgress,1000,cubic,7270,5,cubic,True,False,0.04382509298464176,92,mastered
LearningProgress,1000,cubic,7270,6,cubic,True,False,0.005699544600737662,115,mastered
LearningProgress,1000,cubic,7270,7,cubic,True,False,0.0051143303660314545,177,mastered
LearningProgress,1000,cubic,7270,8,cubic,True,False,0.005354460580682512,84,mastered
LearningProgress,1000,cubic,860,0,cubic,True,False,0.019708040926489125,33,learning
LearningProgress,1000,cubic,860,1,cubic,True,False,0.005132029891770784,124,mastered
LearningProgress,1000,cubic,860,2,cubic,True,False,0.008987512146360536,76,mastered
LearningProgress,1000,cubic,860,3,cubic,True,False,0.0026445561931387872,150,mastered
LearningProgress,1000,cubic,860,4,cubic,True,False,0.005219216120290328,22,learning
LearningProgress,1000,cubic,860,5,cubic,True,False,0.025550344063956558,107,mastered
LearningProgress,1000,cubic,860,6,cubic,True,False,0.008462884687331456,94,learning
LearningProgress,1000,cubic,860,7,cubic,True,False,0.000878240927097775,183,mastered
LearningProgress,1000,cubic,860,8,cubic,True,False,0.006502320459928528,75,learning
LearningProgress,1000,cubic,860,9,cubic,True,False,0.0007611358833622426,136,mastered
LearningProgress,1000,cubic,5390,0,cubic,True,False,0.005540807820258008,276,mastered
LearningProgress,1000,cubic,5390,1,cubic,True,False,0.007995208553971815,211,mastered
LearningProgress,1000,cubic,5390,2,cubic,True,False,0.0033803171840776714,285,mastered
LearningProgress,1000,cubic,5390,3,cubic,True,False,0.00566437435342667,228,mastered
LearningProgress,1000,cubic,5191,0,cubic,True,False,0.006087617197834878,52,learning
LearningProgress,1000,cubic,5191,1,cubic,True,False,0.015000116700068638,68,learning
LearningProgress,1000,cubic,5191,2,cubic,True,False,0.007762800034670008,132,mastered
LearningProgress,1000,cubic,5191,3,cubic,True,False,0.0007357285235274362,131,learning
LearningProgress,1000,cubic,5191,4,cubic,True,False,0.00691523424973611,129,mastered
LearningProgress,1000,cubic,5191,5,cubic,True,False,0.0020003917204958503,246,learning
LearningProgress,1000,cubic,5191,6,cubic,True,False,0.007836643925005637,111,mastered
LearningProgress,1000,cubic,5191,7,cubic,True,False,0.006931123125991192,131,mastered
LearningProgress,1000,cubic,5734,0,cubic,True,False,0.008347868837163215,74,mastered
LearningProgress,1000,cubic,5734,1,cubic,True,False,0.005707894383033965,148,mastered
LearningProgress,1000,cubic,5734,2,cubic,True,False,0.004456306518307883,138,mastered
LearningProgress,1000,cubic,5734,3,cubic,True,False,0.004894486403075333,114,learning
LearningProgress,1000,cubic,5734,4,cubic,True,False,0.010094499690541521,84,mastered
LearningProgress,1000,cubic,5734,5,cubic,True,False,0.011210439785758591,83,learning
LearningProgress,1000,cubic,5734,6,cubic,True,False,0.0025366836437811,105,learning
LearningProgress,1000,cubic,5734,7,cubic,True,False,0.031381937415177,141,mastered
LearningProgress,1000,cubic,5734,8,cubic,True,False,0.010895801026331663,113,mastered
MasteryGatedHypothesis,1000,cubic,7270,0,cubic,True,False,0.01021207393324478,117,mastered
MasteryGatedHypothesis,1000,cubic,7270,1,cubic,True,False,0.003369041328894954,98,mastered
MasteryGatedHypothesis,1000,cubic,7270,2,cubic,True,False,0.009172447326703345,121,mastered
MasteryGatedHypothesis,1000,cubic,7270,3,cubic,True,False,0.00968225733919815,173,mastered
MasteryGatedHypothesis,1000,cubic,7270,4,cubic,True,False,0.0053807019614014765,95,mastered
MasteryGatedHypothesis,1000,cubic,7270,5,cubic,True,False,0.0006656128969921006,103,mastered
MasteryGatedHypothesis,1000,cubic,7270,6,cubic,True,False,0.007199978654409757,97,mastered
MasteryGatedHypothesis,1000,cubic,7270,7,cubic,True,False,0.007126591918257172,102,mastered
MasteryGatedHypothesis,1000,cubic,7270,8,cubic,True,False,0.007337283242691491,94,mastered
MasteryGatedHypothesis,1000,cubic,860,0,cubic,True,False,0.011000809993185862,361,mastered
MasteryGatedHypothesis,1000,cubic,860,1,cubic,True,False,0.03859827168920886,49,mastered
MasteryGatedHypothesis,1000,cubic,860,2,cubic,True,False,0.01799936647994536,62,mastered
MasteryGatedHypothesis,1000,cubic,860,3,cubic,True,False,0.028639715117263837,62,mastered
MasteryGatedHypothesis,1000,cubic,860,4,cubic,True,False,0.015503959778871314,52,mastered
MasteryGatedHypothesis,1000,cubic,860,5,cubic,True,False,0.05417343599197009,93,mastered
MasteryGatedHypothesis,1000,cubic,860,6,cubic,True,False,0.0063434973306906416,59,mastered
MasteryGatedHypothesis,1000,cubic,860,7,cubic,True,False,0.05197673026885388,72,mastered
MasteryGatedHypothesis,1000,cubic,860,8,cubic,True,False,0.010422530489912412,137,mastered
MasteryGatedHypothesis,1000,cubic,860,9,cubic,True,False,0.0047406559426953,53,mastered
MasteryGatedHypothesis,1000,cubic,5390,0,cubic,True,False,0.014725534897447006,235,mastered
MasteryGatedHypothesis,1000,cubic,5390,1,cubic,True,False,0.014679291502852182,242,mastered
MasteryGatedHypothesis,1000,cubic,5390,2,cubic,True,False,0.009441773131298925,234,mastered
MasteryGatedHypothesis,1000,cubic,5390,3,cubic,True,False,0.002297462367153933,289,mastered
MasteryGatedHypothesis,1000,cubic,5191,0,cubic,True,False,0.027928589638845196,116,mastered
MasteryGatedHypothesis,1000,cubic,5191,1,cubic,True,False,0.007649467501728199,118,mastered
MasteryGatedHypothesis,1000,cubic,5191,2,cubic,True,False,0.04965172270329151,128,mastered
MasteryGatedHypothesis,1000,cubic,5191,3,cubic,True,False,0.0030227929753386335,115,mastered
MasteryGatedHypothesis,1000,cubic,5191,4,cubic,True,False,0.031500932140497866,114,mastered
MasteryGatedHypothesis,1000,cubic,5191,5,cubic,True,False,0.047676523371983956,131,mastered
MasteryGatedHypothesis,1000,cubic,5191,6,cubic,True,False,0.025211064743908333,169,mastered
MasteryGatedHypothesis,1000,cubic,5191,7,cubic,True,False,0.03238196058518256,109,mastered
MasteryGatedHypothesis,1000,cubic,5734,0,cubic,True,False,0.002214582956295098,89,mastered
MasteryGatedHypothesis,1000,cubic,5734,1,cubic,True,False,0.01406480681229973,144,mastered
MasteryGatedHypothesis,1000,cubic,5734,2,cubic,True,False,0.03842861235649352,107,mastered
MasteryGatedHypothesis,1000,cubic,5734,3,cubic,True,False,0.04159287355373464,106,mastered
MasteryGatedHypothesis,1000,cubic,5734,4,cubic,True,False,0.004597106183491947,99,mastered
MasteryGatedHypothesis,1000,cubic,5734,5,cubic,True,False,0.0070980483068249,99,mastered
MasteryGatedHypothesis,1000,cubic,5734,6,cubic,True,False,0.023369109770553013,119,mastered
MasteryGatedHypothesis,1000,cubic,5734,7,cubic,True,False,0.011894095687430196,137,mastered
MasteryGatedHypothesis,1000,cubic,5734,8,cubic,True,False,0.006043053542948196,100,mastered
OracleBestRegion,1000,cubic,7270,0,cubic,True,False,0.0047197265232485665,74,mastered
OracleBestRegion,1000,cubic,7270,1,cubic,True,False,0.0041984192971953995,95,mastered
OracleBestRegion,1000,cubic,7270,2,cubic,True,False,0.013430807600334176,91,mastered
OracleBestRegion,1000,cubic,7270,3,cubic,True,False,0.0074426207151730775,243,mastered
OracleBestRegion,1000,cubic,7270,4,cubic,True,False,0.028578915905530567,96,mastered
OracleBestRegion,1000,cubic,7270,5,cubic,True,False,0.014810101372578705,98,mastered
OracleBestRegion,1000,cubic,7270,6,cubic,True,False,0.015466345108613144,80,mastered
OracleBestRegion,1000,cubic,7270,7,cubic,True,False,0.0027232288047101738,134,mastered
OracleBestRegion,1000,cubic,7270,8,cubic,True,False,0.0012771764484182497,89,mastered
OracleBestRegion,1000,cubic,860,0,cubic,True,False,0.026875615274358392,207,mastered
OracleBestRegion,1000,cubic,860,1,cubic,True,False,0.01543423478636256,86,mastered
OracleBestRegion,1000,cubic,860,2,cubic,True,False,0.014419752881303267,122,mastered
OracleBestRegion,1000,cubic,860,3,cubic,True,False,0.007247091209663689,77,mastered
OracleBestRegion,1000,cubic,860,4,cubic,True,False,0.017532711444087936,83,mastered
OracleBestRegion,1000,cubic,860,5,cubic,True,False,0.004642361094925479,111,mastered
OracleBestRegion,1000,cubic,860,6,cubic,True,False,0.0013497081765183384,75,mastered
OracleBestRegion,1000,cubic,860,7,cubic,True,False,0.005070223152188049,88,mastered
OracleBestRegion,1000,cubic,860,8,cubic,True,False,0.0046807442637941754,92,mastered
OracleBestRegion,1000,cubic,860,9,cubic,True,False,0.002790660798771912,59,mastered
OracleBestRegion,1000,cubic,5390,0,cubic,True,False,0.05504024105005342,256,mastered
OracleBestRegion,1000,cubic,5390,1,cubic,True,False,0.00035306168391278545,254,mastered
OracleBestRegion,1000,cubic,5390,2,cubic,True,False,0.009023570687908296,248,mastered
OracleBestRegion,1000,cubic,5390,3,cubic,True,False,0.006592187742950135,242,mastered
OracleBestRegion,1000,cubic,5191,0,cubic,True,False,0.010134451475096173,79,mastered
OracleBestRegion,1000,cubic,5191,1,cubic,True,False,0.010107483689593928,76,mastered
OracleBestRegion,1000,cubic,5191,2,cubic,True,False,0.03345212660574935,82,mastered
OracleBestRegion,1000,cubic,5191,3,cubic,True,False,0.008568937693374037,75,mastered
OracleBestRegion,1000,cubic,5191,4,cubic,True,False,0.006516237736121,75,mastered
OracleBestRegion,1000,cubic,5191,5,cubic,True,False,0.022458542927800224,453,mastered
OracleBestRegion,1000,cubic,5191,6,cubic,True,False,0.008513202334050124,79,mastered
OracleBestRegion,1000,cubic,5191,7,cubic,True,False,0.011222299493932704,81,mastered
OracleBestRegion,1000,cubic,5734,0,cubic,True,False,0.006699592974798323,103,mastered
OracleBestRegion,1000,cubic,5734,1,cubic,True,False,0.025033636130892458,106,mastered
OracleBestRegion,1000,cubic,5734,2,cubic,True,False,0.042166398415724976,110,mastered
OracleBestRegion,1000,cubic,5734,3,cubic,True,False,0.012382116045373193,103,mastered
OracleBestRegion,1000,cubic,5734,4,cubic,True,False,0.01901977699497197,85,mastered
OracleBestRegion,1000,cubic,5734,5,cubic,True,False,0.0069702824436640946,132,mastered
OracleBestRegion,1000,cubic,5734,6,cubic,True,False,0.07221194979305372,110,mastered
OracleBestRegion,1000,cubic,5734,7,cubic,True,False,0.004673081632320936,153,mastered
OracleBestRegion,1000,cubic,5734,8,cubic,True,False,0.0033007796434421682,98,mastered
PPO_SetPolicy_Phase4B,1000,cubic,7270,0,cubic,True,False,0.011108465389677177,111,mastered
PPO_SetPolicy_Phase4B,1000,cubic,7270,1,cubic,True,False,0.002935244693904336,111,mastered
PPO_SetPolicy_Phase4B,1000,cubic,7270,2,cubic,True,False,0.013470937442208803,111,mastered
PPO_SetPolicy_Phase4B,1000,cubic,7270,3,cubic,True,False,0.004403833953526825,111,mastered
PPO_SetPolicy_Phase4B,1000,cubic,7270,4,cubic,True,False,0.0052032580672949835,111,mastered
PPO_SetPolicy_Phase4B,1000,cubic,7270,5,cubic,True,False,0.010825823320323011,112,mastered
PPO_SetPolicy_Phase4B,1000,cubic,7270,6,cubic,True,False,0.01210729861246874,111,mastered
PPO_SetPolicy_Phase4B,1000,cubic,7270,7,cubic,True,False,0.007479654949431616,111,mastered
PPO_SetPolicy_Phase4B,1000,cubic,7270,8,cubic,True,False,0.003284037414568552,111,mastered
PPO_SetPolicy_Phase4B,1000,cubic,860,0,cubic,True,False,0.0700919568467099,100,mastered
PPO_SetPolicy_Phase4B,1000,cubic,860,1,cubic,True,False,0.008140538192686059,100,mastered
PPO_SetPolicy_Phase4B,1000,cubic,860,2,cubic,True,False,0.009249382676093204,100,mastered
PPO_SetPolicy_Phase4B,1000,cubic,860,3,cubic,True,False,0.005740992876131778,100,mastered
PPO_SetPolicy_Phase4B,1000,cubic,860,4,cubic,True,False,0.004988709092361508,100,mastered
PPO_SetPolicy_Phase4B,1000,cubic,860,5,cubic,True,False,0.005692331600249614,100,mastered
PPO_SetPolicy_Phase4B,1000,cubic,860,6,cubic,True,False,0.004254942756508156,100,mastered
PPO_SetPolicy_Phase4B,1000,cubic,860,7,cubic,True,False,0.04771575194373634,100,mastered
PPO_SetPolicy_Phase4B,1000,cubic,860,8,cubic,True,False,0.021713533377109698,100,mastered
PPO_SetPolicy_Phase4B,1000,cubic,860,9,cubic,True,False,0.0016983597465948916,100,mastered
PPO_SetPolicy_Phase4B,1000,cubic,5390,0,cubic,True,False,0.008649683370555342,250,mastered
PPO_SetPolicy_Phase4B,1000,cubic,5390,1,cubic,True,False,0.003288902313762906,250,mastered
PPO_SetPolicy_Phase4B,1000,cubic,5390,2,cubic,True,False,0.010002527230295356,250,mastered
PPO_SetPolicy_Phase4B,1000,cubic,5390,3,cubic,True,False,0.005541090680833915,250,mastered
PPO_SetPolicy_Phase4B,1000,cubic,5191,0,cubic,True,False,0.01031576730969526,125,mastered
PPO_SetPolicy_Phase4B,1000,cubic,5191,1,cubic,True,False,0.018842071429595025,125,mastered
PPO_SetPolicy_Phase4B,1000,cubic,5191,2,cubic,True,False,0.013254890309355399,125,mastered
PPO_SetPolicy_Phase4B,1000,cubic,5191,3,cubic,True,False,0.01264981226496945,125,mastered
PPO_SetPolicy_Phase4B,1000,cubic,5191,4,cubic,True,False,0.002978410594335139,125,mastered
PPO_SetPolicy_Phase4B,1000,cubic,5191,5,cubic,True,False,0.012457740404358873,125,mastered
PPO_SetPolicy_Phase4B,1000,cubic,5191,6,cubic,True,False,0.008194560594478196,125,mastered
PPO_SetPolicy_Phase4B,1000,cubic,5191,7,cubic,True,False,0.007228938246737544,125,mastered
PPO_SetPolicy_Phase4B,1000,cubic,5734,0,cubic,True,False,0.04497339020075149,111,mastered
PPO_SetPolicy_Phase4B,1000,cubic,5734,1,cubic,True,False,0.007634339653707479,111,mastered
PPO_SetPolicy_Phase4B,1000,cubic,5734,2,cubic,True,False,0.02155182478883841,111,mastered
PPO_SetPolicy_Phase4B,1000,cubic,5734,3,cubic,True,False,0.029228350955826224,111,mastered
PPO_SetPolicy_Phase4B,1000,cubic,5734,4,cubic,True,False,0.009242336940728868,111,mastered
PPO_SetPolicy_Phase4B,1000,cubic,5734,5,cubic,True,False,0.0031206646345991965,111,mastered
PPO_SetPolicy_Phase4B,1000,cubic,5734,6,cubic,True,False,0.021905151670849925,111,mastered
PPO_SetPolicy_Phase4B,1000,cubic,5734,7,cubic,True,False,0.008470398068425452,112,mastered
PPO_SetPolicy_Phase4B,1000,cubic,5734,8,cubic,True,False,0.021856846278849828,111,mastered
PPO_SetPolicy_NoValObs,1000,cubic,7270,0,cubic,True,False,0.00557958758579926,112,mastered
PPO_SetPolicy_NoValObs,1000,cubic,7270,1,cubic,True,False,0.014992689830774834,111,mastered
PPO_SetPolicy_NoValObs,1000,cubic,7270,2,cubic,True,False,0.0025172181037093786,111,mastered
PPO_SetPolicy_NoValObs,1000,cubic,7270,3,cubic,True,False,0.013623066268335076,111,mastered
PPO_SetPolicy_NoValObs,1000,cubic,7270,4,cubic,True,False,0.02800731524900006,111,mastered
PPO_SetPolicy_NoValObs,1000,cubic,7270,5,cubic,True,False,0.008750744088847549,111,mastered
PPO_SetPolicy_NoValObs,1000,cubic,7270,6,cubic,True,False,0.04708961053107079,111,mastered
PPO_SetPolicy_NoValObs,1000,cubic,7270,7,cubic,True,False,0.045817229822614804,111,mastered
PPO_SetPolicy_NoValObs,1000,cubic,7270,8,cubic,True,False,0.008996803735976108,111,mastered
PPO_SetPolicy_NoValObs,1000,cubic,860,0,cubic,True,False,0.006178813928946505,100,mastered
PPO_SetPolicy_NoValObs,1000,cubic,860,1,cubic,True,False,0.007679344738506002,100,mastered
PPO_SetPolicy_NoValObs,1000,cubic,860,2,cubic,True,False,0.007664003706211111,100,mastered
PPO_SetPolicy_NoValObs,1000,cubic,860,3,cubic,True,False,0.04056036970379702,100,mastered
